TotRmsAbvGrd,OpenPorchSF,MasVnrArea,OverallQual,1stFlrSF,HalfBath,LotArea,GrLivArea,YearBuilt,2ndFlrSF,OverallCond,BsmtFinSF1,FullBath,Fireplaces,TotalBsmtSF,LotFrontage,BsmtUnfSF,YrSold,GarageYrBlt,MoSold,GarageCars,YearRemodAdd,BsmtFullBath,BedroomAbvGr,WoodDeckSF,GarageArea,LotShape,ExterQual,BsmtQual,BsmtExposure,BsmtFinType1,HeatingQC,KitchenQual,FireplaceQu,GarageFinish,MSSubClass_1,MSSubClass_2,MSSubClass_3,MSSubClass_4,LotConfig_2,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,HouseStyle_2,HouseStyle_3,RoofStyle_2,RoofStyle_3,Exterior1st_2,Exterior1st_3,Exterior1st_4,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrType_2,MasVnrType_3,Foundation_2,Foundation_3,GarageType_2,GarageType_3,SalePrice
8,24,0.0,6,728,1,8461,1456,2005,728,5,0,2,1,728,65.0,728,2006,2005.0,7,2,2006,0,3,0,390,3,3,4,1,1,4,3,4,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,163990
4,0,0.0,4,772,0,6060,1123,1939,351,5,0,1,0,732,50.0,732,2007,1979.0,6,1,1950,0,3,0,264,3,2,3,1,1,3,2,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,100000
5,0,135.0,6,1080,0,9464,1080,1958,0,7,570,1,0,1080,75.0,510,2008,1958.0,6,1,1958,0,3,0,288,3,2,3,1,4,3,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,136000
5,63,0.0,6,1199,0,7892,1199,1993,0,5,300,2,0,1199,55.0,899,2008,1993.0,3,2,1993,0,2,0,530,3,3,4,1,6,4,3,0,2,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,153900
7,0,0.0,6,1586,0,17043,1586,1979,0,5,0,2,1,1362,48.0,1362,2009,1979.0,1,2,1998,0,3,192,435,2,2,4,1,1,2,2,3,1,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,181000
6,108,266.0,6,660,1,7590,1348,1966,688,5,512,1,1,660,69.0,148,2006,1966.0,7,2,1966,0,3,188,453,3,2,3,1,4,2,2,2,2,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,155000
6,80,85.0,5,1053,1,8973,1053,1958,0,7,567,1,0,1008,69.0,413,2006,1998.0,7,2,1991,0,3,0,750,3,2,3,1,3,2,4,0,2,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,150000
8,66,309.0,7,1216,1,14200,2157,1966,941,6,445,2,2,924,88.0,479,2006,1966.0,5,2,1966,0,4,105,487,3,2,3,1,3,4,3,4,3,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,226000
7,0,0.0,5,1327,0,7388,1327,1959,0,6,405,1,0,1063,75.0,658,2007,1974.0,7,2,2002,1,3,0,624,3,2,3,1,3,3,3,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,150750
7,96,0.0,5,1721,1,10335,1721,1968,0,6,570,2,1,1461,78.0,891,2006,1968.0,7,2,1993,0,3,0,440,2,2,3,1,3,3,2,3,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,180000
7,0,288.0,7,1682,0,10400,1682,1970,0,6,0,2,1,1304,80.0,1304,2008,1970.0,5,2,1970,0,3,98,530,3,2,3,1,1,3,2,4,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,174000
9,0,70.0,7,1959,0,11070,1959,1988,0,5,0,3,0,1907,82.0,1907,2006,1989.0,7,3,1989,0,5,0,766,3,2,3,1,1,3,2,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,1,171000
7,106,320.0,8,1004,1,9066,1852,1999,848,5,668,2,2,1004,73.0,336,2008,1999.0,12,3,2000,0,3,224,660,2,3,4,2,6,4,3,3,3,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,230000
7,99,0.0,6,928,1,15426,1764,1997,836,5,821,2,0,928,65.0,107,2009,1997.0,8,2,1997,1,3,276,470,2,2,4,1,6,4,3,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,231500
7,24,0.0,7,1734,0,11645,1734,2005,0,5,1300,2,0,1734,78.0,434,2006,2005.0,1,2,2005,1,3,160,660,3,3,4,3,6,4,3,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,260000
6,0,0.0,5,910,0,8520,1385,1952,475,4,507,2,0,910,71.0,403,2010,2000.0,6,2,1952,0,4,0,720,3,2,3,1,3,1,2,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,0,166000
6,29,183.0,7,1501,0,10335,1501,1999,0,5,679,2,0,1490,78.0,811,2009,1999.0,6,2,1999,1,3,144,577,2,3,4,4,6,4,3,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,204000
10,0,336.0,5,1728,0,9100,1728,1963,0,5,1332,2,0,1728,70.0,396,2006,1963.0,11,2,1963,1,6,0,504,3,2,3,1,3,2,2,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,125000
7,40,50.0,6,970,0,2522,1709,2004,739,5,0,2,0,970,24.0,970,2006,2004.0,4,2,2006,0,3,0,380,3,3,4,1,1,4,3,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,130000
5,0,0.0,5,875,0,6120,875,1931,0,7,209,1,0,715,51.0,506,2009,1931.0,11,1,1993,1,2,48,180,3,2,3,1,4,2,2,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,105000
5,0,0.0,5,969,1,10356,969,1975,0,6,716,1,0,969,120.0,253,2007,1975.0,1,2,1975,0,3,0,440,3,2,3,3,4,2,2,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,122000
6,102,436.0,8,1710,0,13891,1710,2007,0,5,1400,2,1,1710,107.0,310,2008,2007.0,1,3,2008,1,2,0,866,3,3,5,4,6,4,3,4,2,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,372402
7,0,0.0,6,1200,0,11340,1200,1923,0,5,0,1,0,1200,84.0,1200,2006,1923.0,3,1,1950,0,4,0,312,3,2,3,1,1,2,2,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,125000
5,0,0.0,5,1040,0,7200,1040,1950,0,7,0,1,0,0,60.0,0,2006,1950.0,6,2,1950,0,2,0,625,3,2,0,0,0,2,2,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,109500
8,75,84.0,8,774,1,12003,1968,2009,1194,5,0,2,1,774,92.0,774,2010,2009.0,5,3,2010,0,4,0,680,3,3,5,1,1,4,4,4,3,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,269500
8,136,0.0,7,991,1,12552,1947,2004,956,5,222,2,1,991,100.0,769,2010,2004.0,5,2,2005,0,3,0,678,3,3,4,1,6,4,3,4,2,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,254900
9,132,456.0,7,1392,1,19378,2462,2005,1070,5,57,2,1,1392,134.0,1335,2006,2006.0,3,2,2006,1,4,239,576,2,3,4,2,6,4,3,4,2,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,320000
10,0,664.0,9,1572,1,13688,2668,2003,1096,5,1016,2,2,1572,110.0,556,2008,2003.0,3,3,2004,1,3,400,726,2,3,5,3,6,4,4,4,3,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,412500
7,70,226.0,7,1541,0,12182,1541,2005,0,5,1201,2,1,1541,95.0,340,2010,2005.0,5,2,2005,0,3,0,532,3,3,4,2,4,4,3,4,2,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,220000
5,0,0.0,6,1149,0,5400,1616,1926,467,7,370,2,0,1149,40.0,779,2007,1926.0,10,1,2004,0,3,0,216,3,2,3,2,2,3,3,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,1,0,152000
8,120,300.0,8,1610,1,10562,2161,2007,551,5,1288,1,1,1582,86.0,294,2007,2007.0,11,3,2007,1,3,178,789,3,3,5,1,6,4,4,4,3,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,0,1,325624
7,48,0.0,7,840,1,8244,1720,2004,880,5,0,2,1,840,62.0,840,2007,2004.0,5,2,2004,0,3,100,440,2,3,4,1,1,4,3,4,3,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,183500
7,62,112.0,6,1656,0,31770,1656,1960,0,5,639,1,2,1080,141.0,441,2010,1960.0,5,2,1960,1,3,210,528,2,2,3,4,4,1,2,4,3,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,215000
5,35,0.0,7,1064,0,5306,1767,1987,703,7,495,2,1,1064,44.0,354,2006,1987.0,6,2,1987,1,2,441,504,2,3,4,1,6,3,3,3,2,1,1,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,239000
6,20,491.0,6,1362,1,10197,1362,1961,0,5,288,1,1,1362,80.0,700,2008,1961.0,6,2,1961,1,3,0,504,2,2,3,1,5,2,2,3,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,163000
7,0,132.0,6,1651,0,12416,1651,1986,0,5,1398,2,1,1606,47.0,0,2008,1986.0,11,2,1986,1,3,192,616,2,2,4,1,5,2,2,3,3,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,184000
7,29,0.0,6,2158,0,12615,2158,1950,0,7,477,2,1,1202,84.0,725,2007,1950.0,6,2,2001,1,4,0,576,3,2,3,3,5,2,3,4,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,0,1,243000
8,228,268.0,6,1164,1,10029,2060,1988,896,5,831,2,1,1151,97.0,320,2007,1988.0,9,2,1989,0,4,0,521,2,3,4,1,6,2,2,3,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,211000
9,60,748.0,9,2234,0,17423,2234,2008,0,5,1904,2,1,2216,63.0,312,2009,2009.0,7,3,2009,1,1,0,1166,2,4,5,1,6,4,4,4,3,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,501837
5,0,0.0,5,968,0,8520,968,1923,0,6,0,1,0,968,60.0,968,2007,1935.0,7,2,2006,0,2,0,480,3,3,3,1,1,2,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,100000
9,0,0.0,7,901,1,7588,1802,1920,901,6,352,1,1,793,54.0,441,2006,1920.0,7,1,1950,0,4,0,216,3,2,2,1,2,3,2,4,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,1,1,0,1,1,1,0,200100
7,0,98.0,5,1340,0,9060,1340,1957,0,6,0,1,1,0,60.0,0,2007,1957.0,6,1,2006,0,3,116,252,3,2,0,0,0,4,2,4,2,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,120000
6,238,0.0,7,1362,1,11426,2082,2003,720,5,0,2,0,1362,63.0,1362,2008,2003.0,6,2,2003,0,3,280,484,3,2,4,1,1,4,3,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,200000
5,0,0.0,5,936,0,7438,1252,1908,316,8,0,1,0,504,92.0,504,2006,1986.0,6,2,1991,0,3,104,576,2,2,2,1,1,3,2,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,127000
12,260,0.0,10,1518,1,22950,3608,1892,1518,9,0,2,2,1107,90.0,1107,2006,1993.0,6,3,1993,0,4,0,840,1,3,3,2,1,4,4,3,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,475000
8,0,0.0,5,808,1,10410,1656,1916,704,7,0,2,0,660,60.0,660,2009,1916.0,8,1,1987,0,3,0,180,3,2,2,1,1,4,2,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,135000
6,0,275.0,5,1224,2,7018,1224,1979,0,5,1086,0,2,1086,64.0,0,2009,1979.0,6,2,1979,2,2,120,528,3,2,4,3,6,2,2,3,1,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,153337
5,120,0.0,8,1593,1,4923,1593,2001,0,5,1153,1,1,1593,41.0,440,2008,2001.0,8,2,2002,1,0,0,682,3,3,5,3,6,4,4,4,3,1,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,286000
10,74,0.0,8,1549,1,10570,2727,1932,1178,8,297,2,2,853,70.0,556,2007,1932.0,12,2,1994,0,3,0,440,3,3,4,1,3,2,3,3,1,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,315000
6,35,0.0,7,1431,0,9017,1431,1999,0,5,560,2,0,1431,68.0,871,2009,1999.0,9,2,1999,1,3,0,666,2,3,4,3,6,4,3,0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,192000
7,40,50.0,7,970,0,2522,1709,2004,739,5,0,2,0,970,24.0,970,2006,2004.0,5,2,2004,0,3,0,380,3,3,4,1,1,4,3,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,130000
5,0,0.0,5,864,0,7180,864,1972,0,7,390,1,0,864,60.0,474,2008,1989.0,5,1,1972,0,3,0,352,2,2,3,3,5,2,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,127000
7,0,0.0,6,855,1,2280,1456,1976,601,6,566,2,1,855,24.0,289,2009,1976.0,7,2,1976,0,3,87,440,3,2,4,1,5,2,2,3,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,148500
8,138,205.0,7,1726,0,9416,1726,2007,0,5,1126,2,1,1726,79.0,600,2007,2007.0,9,3,2007,1,3,171,786,3,4,5,1,6,4,4,4,3,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,311872
8,16,0.0,8,1360,0,25419,3112,1918,1360,4,1036,2,1,1360,174.0,140,2006,1918.0,3,2,1990,1,4,0,795,3,3,3,1,6,3,3,5,1,1,1,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,235000
7,26,262.0,8,1713,0,9591,1713,2004,0,5,1088,2,1,1713,76.0,625,2009,2004.0,1,3,2005,1,3,0,856,3,3,5,3,6,4,4,4,3,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,274900
5,64,0.0,4,1121,0,8546,1121,2003,0,5,0,2,0,1121,80.0,1121,2010,2003.0,3,2,2004,0,2,132,440,3,2,4,1,1,4,2,0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,140000
6,83,0.0,6,1279,0,10125,1279,1977,0,6,641,2,2,1196,75.0,276,2008,1980.0,2,2,1977,0,3,238,473,3,2,3,1,5,2,2,2,1,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,171500
6,0,0.0,6,865,0,7000,1310,1924,445,6,617,2,0,617,50.0,0,2006,1924.0,5,1,1950,0,2,0,398,3,2,2,1,2,3,2,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,1,112000
5,35,0.0,5,720,1,3500,1284,1947,564,7,312,1,0,720,50.0,408,2009,1948.0,4,1,1950,0,2,0,240,3,2,3,1,2,2,2,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,110000
5,34,0.0,7,1442,0,11851,1442,1990,0,5,0,2,0,1424,99.0,1424,2009,1990.0,5,2,1990,0,3,0,500,3,2,4,1,1,4,2,0,2,0,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,180500
8,30,0.0,5,1696,1,13673,1696,1962,0,5,0,1,1,1140,40.0,1140,2007,1962.0,3,1,1962,0,3,0,349,2,2,3,1,1,2,2,3,2,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,143900
6,0,260.0,6,1092,0,8250,1092,1964,0,7,787,1,0,1092,75.0,305,2008,1964.0,7,2,1964,1,3,0,504,3,2,4,1,3,4,2,0,2,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,0,1,145000
6,22,0.0,6,1212,0,10420,1212,2009,0,5,36,2,0,1212,83.0,1176,2010,2009.0,3,2,2009,0,3,100,460,3,2,4,2,6,4,3,0,2,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,186000
7,108,0.0,7,932,1,8640,1852,2009,920,5,822,2,1,900,72.0,78,2009,2009.0,7,2,2009,1,3,168,644,3,2,4,1,6,4,3,3,2,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,252678
5,0,0.0,5,990,0,13568,990,1995,0,5,716,1,0,990,43.0,274,2006,1996.0,7,2,1995,0,3,224,576,1,2,4,1,5,4,2,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,156000
6,0,64.0,5,1236,0,10011,1236,1957,0,6,360,1,1,1070,72.0,710,2006,1957.0,5,1,1996,0,2,0,447,2,2,3,1,4,2,3,2,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,134450
8,98,266.0,7,1436,0,8450,1436,2004,0,5,946,2,0,1436,65.0,490,2008,2004.0,4,2,2004,1,3,139,484,3,3,4,2,6,4,3,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,210000
8,172,0.0,4,810,0,9906,1328,1925,518,4,0,1,0,686,57.0,686,2006,1940.0,9,1,1950,0,3,0,210,3,2,3,1,1,1,2,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,107000
5,0,16.0,7,1248,0,3010,1248,2005,0,5,16,2,0,1248,43.0,1232,2006,2005.0,3,2,2006,0,2,108,438,3,3,4,3,6,4,3,0,3,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,167240
5,33,0.0,7,1498,0,8990,1498,2006,0,5,0,2,0,1498,73.0,1498,2006,2006.0,4,2,2006,0,2,351,675,2,3,4,2,1,4,3,0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,204900
6,208,0.0,6,811,1,11475,1552,1975,741,6,550,2,1,713,85.0,163,2006,1975.0,2,2,1975,1,3,209,434,3,2,4,1,5,2,2,3,2,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,179900
4,0,0.0,4,864,0,10500,864,1971,0,6,524,1,0,864,70.0,160,2009,1989.0,3,2,1971,0,2,216,576,3,2,3,1,5,3,2,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,97000
8,105,922.0,10,2392,0,13472,2392,2003,0,5,56,2,1,2392,103.0,2336,2009,2003.0,6,3,2003,0,3,248,968,3,4,5,4,6,4,4,5,3,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,386250
6,0,142.0,5,630,1,1680,1302,1971,672,5,0,2,0,630,21.0,630,2009,1991.0,5,1,1971,0,3,0,280,3,2,3,1,1,2,2,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,112000
9,114,290.0,7,1214,1,9950,2520,1995,1306,5,565,2,1,1203,82.0,638,2007,1995.0,6,3,1995,0,4,224,721,2,3,4,1,6,4,3,3,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,290000
5,0,127.0,6,483,1,1869,987,1970,504,6,321,1,0,483,21.0,162,2008,1987.0,9,1,1970,0,2,0,280,3,2,3,1,3,2,2,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,106000
5,0,0.0,5,912,0,8521,912,1967,0,5,842,1,1,912,70.0,70,2010,1974.0,5,1,1967,0,3,0,336,3,2,3,1,5,2,2,2,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,125000
7,20,16.0,7,1555,0,3182,1555,2005,0,5,16,2,1,1373,43.0,1357,2009,2005.0,5,2,2006,0,2,143,430,3,3,4,3,6,4,3,3,3,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,192500
6,0,220.0,6,1194,0,8760,1194,1959,0,6,0,1,0,1194,73.0,1194,2010,1959.0,4,1,1959,1,3,0,312,3,2,3,1,1,2,2,0,2,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,148000
9,146,506.0,8,1490,1,15138,2794,1995,1304,5,689,2,1,1462,174.0,773,2009,1995.0,7,3,1996,1,4,0,810,2,3,4,1,6,4,4,3,3,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,403000
5,0,297.0,6,483,1,1680,987,1972,504,5,0,1,1,483,21.0,483,2006,1972.0,6,1,1972,0,2,0,288,3,2,3,1,1,2,2,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,94500
5,0,0.0,5,894,0,10650,894,1976,0,6,182,1,0,894,75.0,0,2010,1976.0,2,1,1976,1,3,365,308,3,2,3,3,2,2,2,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,128200
5,0,604.0,6,483,1,1680,987,1971,504,3,358,1,0,483,21.0,125,2008,1971.0,8,1,1971,0,2,0,264,3,2,3,1,5,2,2,0,1,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,1,0,89500
6,105,98.0,7,1414,0,8773,1414,2004,0,5,24,2,0,1414,65.0,1390,2010,2004.0,5,2,2004,0,3,132,494,3,3,4,3,6,4,3,0,2,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,1,185500
7,228,254.0,8,1694,0,12030,1694,2007,0,5,0,2,0,1694,93.0,1694,2007,2007.0,12,3,2007,0,3,168,818,3,4,5,1,1,4,3,0,3,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,318000
7,140,0.0,6,798,1,8741,1487,1945,689,4,94,1,1,735,52.0,641,2010,1949.0,4,1,1950,0,3,0,220,3,2,3,1,2,2,2,4,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,113000
7,168,36.0,8,1566,0,9000,1566,2008,0,5,1078,2,0,1566,75.0,488,2010,2008.0,4,2,2008,1,3,144,750,3,3,4,3,6,4,3,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,1,262500
6,0,0.0,5,889,0,5000,1440,1900,551,4,0,1,0,540,63.0,540,2006,1940.0,4,1,1950,0,3,0,352,3,2,3,1,1,3,2,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,0,1,79000
6,28,0.0,6,626,1,10762,1217,1980,591,6,0,1,1,626,75.0,626,2009,1980.0,4,1,1980,0,3,0,288,3,2,4,1,1,2,2,3,2,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,120000
6,39,102.0,7,1872,0,10400,1872,1988,0,5,929,2,1,1845,80.0,916,2006,1988.0,6,2,1988,0,3,197,604,3,2,4,3,6,3,2,3,3,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,241500
9,60,0.0,6,908,0,9142,1928,1910,1020,8,0,2,0,1020,69.0,1020,2006,1910.0,4,1,1950,0,4,0,440,3,2,2,1,1,3,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,137000
5,30,0.0,6,1375,0,11310,1375,1954,0,5,0,1,1,1367,75.0,1367,2006,1954.0,6,2,1954,0,2,0,451,3,2,3,1,1,4,2,3,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,140000
8,68,101.0,7,840,1,11317,1668,2003,828,5,0,2,0,840,72.0,840,2007,2003.0,9,2,2003,0,3,144,500,3,3,4,1,1,4,3,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,180000
5,0,481.0,8,1625,0,4750,1625,2006,0,5,1573,2,1,1573,44.0,0,2007,2006.0,12,2,2007,1,2,123,538,2,3,4,4,6,4,3,4,3,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,235000
6,45,0.0,6,798,1,8366,1640,2004,842,5,0,2,0,798,65.0,798,2008,2004.0,12,2,2004,0,3,138,520,2,3,4,1,1,4,3,0,2,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,173000
7,0,108.0,6,1302,0,9350,1302,1964,0,7,270,2,0,1302,85.0,452,2007,1964.0,10,1,1991,0,3,333,309,3,2,4,4,2,4,3,0,2,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,158000
