TotRmsAbvGrd,OpenPorchSF,MasVnrArea,PoolArea,MiscVal,OverallQual,1stFlrSF,ScreenPorch,HalfBath,KitchenAbvGr,LotArea,GrLivArea,YearBuilt,2ndFlrSF,OverallCond,BsmtFinSF1,FullBath,Fireplaces,TotalBsmtSF,EnclosedPorch,LotFrontage,BsmtHalfBath,BsmtUnfSF,BsmtFinSF2,YrSold,LowQualFinSF,GarageYrBlt,MoSold,GarageCars,YearRemodAdd,BsmtFullBath,BedroomAbvGr,3SsnPorch,WoodDeckSF,GarageArea,LotShape,Utilities,LandSlope,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MSSubClass_1,MSSubClass_2,MSSubClass_3,MSSubClass_4,MSZoning_1,MSZoning_2,MSZoning_3,Street_1,Alley_1,Alley_2,LandContour_1,LandContour_2,LotConfig_1,LotConfig_2,LotConfig_3,Neighborhood_1,Neighborhood_2,Neighborhood_3,Neighborhood_4,Neighborhood_5,Condition1_1,Condition1_2,Condition1_3,Condition1_4,Condition2_1,Condition2_2,Condition2_3,BldgType_1,BldgType_2,BldgType_3,HouseStyle_1,HouseStyle_2,HouseStyle_3,RoofStyle_1,RoofStyle_2,RoofStyle_3,RoofMatl_1,RoofMatl_2,RoofMatl_3,Exterior1st_1,Exterior1st_2,Exterior1st_3,Exterior1st_4,Exterior2nd_1,Exterior2nd_2,Exterior2nd_3,Exterior2nd_4,MasVnrType_1,MasVnrType_2,MasVnrType_3,Foundation_1,Foundation_2,Foundation_3,Heating_1,Heating_2,Heating_3,CentralAir_1,Electrical_1,Electrical_2,Electrical_3,GarageType_1,GarageType_2,GarageType_3,MiscFeature_1,MiscFeature_2,MiscFeature_3,SaleType_1,SaleType_2,SaleType_3,SaleType_4,SaleCondition_1,SaleCondition_2,SaleCondition_3,SalePrice
6,0,0.0,0,0,5,1150,0,0,1,7945,1150,1959,0,6,179,1,0,1150,0,70.0,0,465,506,2006,0,1959.0,5,1,1959,1,3,0,0,300,3,3,0,2,2,3,3,1,5,4,4,2,7,0,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,141000
6,82,412.0,0,0,9,1752,0,0,1,7658,1752,2005,0,5,456,2,1,1752,0,61.0,0,1296,0,2010,0,2005.0,2,2,2005,1,2,0,196,576,3,3,0,4,2,5,3,1,6,1,4,4,7,4,2,3,3,2,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,319900
6,43,0.0,0,0,7,1518,198,1,1,12822,2149,2003,631,5,1351,1,1,1434,0,48.0,0,83,0,2009,0,2003.0,8,2,2003,1,1,0,168,670,2,3,0,3,2,5,3,1,6,1,4,3,7,5,2,3,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,239686
7,146,0.0,0,0,8,1656,0,0,1,11096,1656,2006,0,5,24,2,0,1656,0,84.0,0,1632,0,2007,0,2006.0,7,3,2006,0,3,0,0,826,3,3,0,3,2,4,3,3,6,1,4,3,7,0,2,3,3,2,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,249700
8,0,0.0,0,0,4,736,0,0,3,4456,1452,1920,716,5,0,2,0,736,102,33.0,0,736,0,2009,0,,6,0,2008,0,2,0,0,0,3,3,0,2,2,3,3,1,1,1,3,2,7,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,113000
6,0,0.0,0,0,5,955,0,0,1,7742,955,1966,0,7,763,1,0,955,0,66.0,0,192,0,2007,0,1966.0,1,1,1966,1,3,0,0,386,3,3,0,2,2,3,3,1,4,1,4,2,7,0,1,3,3,2,0,3,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,127000
6,75,0.0,0,0,6,794,0,0,1,13869,1470,1997,676,6,182,2,0,794,0,,1,612,0,2007,0,1997.0,7,2,1997,0,3,0,0,388,1,3,0,2,2,4,3,3,6,1,3,2,7,0,3,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,177000
6,0,0.0,0,400,6,816,0,0,1,6240,1176,1934,0,6,0,1,1,816,0,52.0,0,816,0,2006,360,1985.0,9,2,1950,0,3,0,112,528,3,3,0,2,2,3,3,1,1,1,2,2,7,4,1,3,3,2,0,3,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,114500
5,0,0.0,0,0,5,816,0,0,1,8472,816,1963,0,5,104,1,0,816,0,110.0,0,0,712,2010,0,1963.0,5,2,1963,1,2,0,106,516,1,3,1,1,2,4,3,4,2,6,2,2,7,0,1,3,3,2,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,110000
5,72,0.0,0,0,9,1842,0,1,1,50271,1842,1981,0,5,1810,0,1,1842,0,68.0,0,32,0,2006,0,1981.0,11,3,1987,2,0,0,857,894,2,3,0,3,2,5,3,4,6,1,3,3,7,4,3,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,385000
6,50,0.0,0,0,5,1360,0,0,1,7134,1360,1955,0,5,384,1,1,384,0,60.0,0,0,0,2007,0,1962.0,2,2,1955,0,3,0,0,572,3,3,1,2,2,3,3,1,5,1,2,2,6,3,1,3,3,2,0,3,1,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,130000
7,0,272.0,0,0,6,1425,0,0,1,10175,1425,1964,0,5,490,2,1,1425,0,100.0,0,935,0,2008,0,1964.0,7,2,1964,0,3,407,0,576,2,3,0,2,2,3,3,1,4,1,3,2,7,4,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,180500
7,0,456.0,0,0,8,983,0,1,1,2645,1739,1999,756,5,649,2,0,970,0,24.0,0,321,0,2009,0,1999.0,8,2,2000,1,3,0,115,480,3,3,0,3,2,4,3,1,6,1,4,3,7,0,3,3,3,2,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,172500
7,70,0.0,0,0,7,860,0,1,1,11645,1720,2004,860,5,0,2,0,860,0,89.0,0,860,0,2006,0,2004.0,8,2,2004,0,3,0,0,565,2,3,0,3,2,4,3,1,1,1,4,3,7,0,2,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,196500
10,0,1031.0,0,0,10,1426,0,1,1,13682,2945,2006,1519,5,0,3,1,1410,37,66.0,0,1410,0,2006,0,2006.0,10,3,2006,0,3,0,192,641,1,3,0,4,2,5,3,4,1,1,4,3,7,4,3,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,438780
4,0,0.0,0,0,5,780,0,0,1,7200,780,1972,0,7,632,1,0,780,0,60.0,0,148,0,2008,0,1973.0,1,1,1972,0,2,0,196,352,3,3,0,2,2,3,3,3,5,1,4,2,7,0,1,3,3,2,0,3,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,124900
5,50,0.0,0,0,6,1158,0,1,1,13072,1158,2004,0,5,941,1,0,1158,0,63.0,0,217,0,2006,0,2006.0,5,2,2004,1,3,0,0,576,3,3,0,2,2,4,3,1,5,1,4,3,7,0,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,158000
6,0,0.0,0,0,5,581,0,0,1,7200,1111,1920,530,7,0,1,0,530,144,60.0,0,530,0,2007,0,1935.0,3,1,1996,0,3,0,0,288,3,3,0,2,2,3,2,1,1,1,2,1,7,0,1,3,3,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,101000
6,49,178.0,0,0,8,1370,0,0,1,6442,1370,2006,0,5,24,2,1,1370,0,44.0,0,1346,0,2007,0,2006.0,10,2,2006,0,2,0,120,484,2,3,0,3,2,4,4,2,6,1,4,3,7,4,2,3,3,2,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,202500
9,11,0.0,0,0,7,902,0,0,1,10300,1710,1921,808,6,0,2,0,576,64,50.0,0,576,0,2010,0,1990.0,4,2,1950,0,3,0,12,480,2,3,0,2,2,3,3,1,1,1,3,2,7,0,1,3,3,2,0,4,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,140000
8,36,573.0,0,0,7,1057,0,1,1,9375,2034,1997,977,5,739,2,0,1057,0,,0,318,0,2009,0,1998.0,2,2,1998,1,3,0,576,645,3,3,0,2,2,4,3,1,6,1,4,3,7,0,2,3,3,2,0,4,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,219500
9,151,344.0,0,0,8,1143,0,1,1,9591,2473,2004,1330,5,0,2,1,1143,0,76.0,0,1143,0,2007,0,2004.0,10,3,2005,0,4,0,192,852,3,3,0,3,2,5,3,3,1,1,4,3,7,4,2,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,317000
7,0,287.0,0,0,7,2207,0,0,1,19900,2207,1970,0,5,912,2,1,1947,0,,0,1035,0,2010,0,1970.0,7,2,1989,1,3,0,301,576,3,3,0,2,2,4,3,4,6,1,2,2,6,4,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,180000
7,29,167.0,0,0,7,1479,0,0,1,10665,1479,2003,0,5,1013,2,0,1453,0,72.0,0,440,0,2007,0,2003.0,6,2,2003,1,3,0,144,558,2,3,0,3,2,4,3,3,6,1,4,3,7,0,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,226000
4,0,0.0,0,0,4,747,0,0,1,4608,747,1945,0,6,0,1,0,747,0,47.0,0,747,0,2010,0,1945.0,6,1,1950,0,2,0,0,220,3,3,0,2,3,3,3,1,1,1,2,2,7,0,1,3,3,2,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,80000
7,21,0.0,0,0,7,1304,0,0,1,15593,2287,1953,983,4,603,2,1,1304,114,81.0,0,701,0,2006,0,1953.0,7,2,1953,0,3,0,0,667,3,3,0,3,2,3,3,1,4,1,2,2,7,3,3,3,3,2,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,225000
8,0,1115.0,0,0,7,2223,0,0,1,13651,2223,1973,0,6,1880,2,2,2223,0,95.0,0,343,0,2007,0,1973.0,2,2,1973,1,3,0,300,516,2,3,0,2,3,4,3,4,5,1,4,2,7,4,3,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,244000
4,0,0.0,0,0,4,845,0,0,1,7599,845,1982,0,6,565,1,0,845,0,69.0,0,280,0,2007,0,1987.0,6,2,2006,1,2,0,0,360,3,3,0,2,2,3,3,1,5,1,2,2,7,0,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,129500
7,94,40.0,0,0,7,885,291,1,1,10141,1718,1998,833,5,0,2,1,832,0,74.0,0,832,0,2009,0,1998.0,12,2,1998,0,3,0,0,427,2,3,0,2,2,4,3,1,1,1,3,2,7,3,3,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,185000
6,0,104.0,0,0,5,1086,0,0,1,10200,1086,1954,0,7,320,1,0,1086,0,85.0,0,404,362,2010,0,1989.0,5,2,2003,1,3,0,0,490,3,3,0,2,2,3,3,1,5,4,3,2,7,0,1,3,3,2,0,2,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,144900
8,0,0.0,0,0,3,840,0,0,2,5790,1605,1915,765,6,0,2,0,840,202,60.0,0,840,0,2010,0,1915.0,5,1,1950,0,3,0,0,379,3,3,0,3,3,2,3,1,1,1,3,2,7,0,1,3,3,2,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,107400
5,101,0.0,0,0,4,526,0,0,1,1596,988,1973,462,5,462,1,0,462,0,21.0,0,0,0,2009,0,1973.0,11,1,1973,1,2,0,120,297,3,3,0,2,2,4,3,4,6,1,2,2,7,0,1,3,3,2,0,2,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,91000
4,0,0.0,0,0,4,952,0,0,1,8475,952,1956,0,7,228,1,0,952,0,,0,724,0,2008,0,1956.0,4,1,1956,0,2,0,0,283,2,3,0,2,2,3,3,1,5,1,4,2,7,0,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,135750
6,0,0.0,0,0,5,1072,0,0,1,8635,1285,1948,213,5,336,1,0,672,0,50.0,0,295,41,2008,0,1948.0,1,1,2001,1,2,0,0,240,3,3,0,2,2,3,3,1,4,6,2,2,6,0,1,3,3,2,0,3,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,127000
8,0,0.0,0,0,4,1768,0,0,2,10778,1768,1968,0,5,0,2,0,1768,0,72.0,0,1768,0,2010,0,,4,0,1968,0,4,0,0,0,3,3,0,2,2,3,3,1,1,1,2,2,7,0,0,0,0,2,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,136500
5,0,0.0,0,0,5,682,0,1,1,10440,1230,1910,548,6,0,1,0,440,128,60.0,0,440,0,2009,0,1966.0,5,2,1981,0,2,0,74,440,3,3,0,2,2,3,3,1,1,1,3,2,7,0,1,3,3,2,0,3,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,110000
8,72,576.0,0,0,6,1182,252,1,1,13000,2142,1968,960,6,448,2,1,896,0,100.0,0,448,0,2009,0,1968.0,6,1,1968,0,4,0,0,509,3,3,0,2,3,4,3,1,3,1,2,3,7,4,3,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,193500
5,199,443.0,0,0,6,1337,0,0,1,4500,1337,1998,0,5,1201,2,0,1237,0,32.0,0,36,0,2006,0,1998.0,3,2,1998,1,2,0,0,405,3,3,0,2,3,5,4,1,6,1,4,2,7,0,3,3,3,2,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,153500
6,99,468.0,0,0,8,1563,0,0,1,10206,1563,2007,0,5,33,2,1,1563,0,78.0,0,1530,0,2008,0,2007.0,10,3,2007,0,3,0,144,758,3,3,0,2,2,4,3,1,6,1,4,3,7,4,2,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,245000
6,0,66.0,0,0,5,1065,0,1,1,8892,1065,1960,0,5,0,1,0,1065,0,80.0,0,1065,0,2007,0,1974.0,7,2,1960,0,3,0,74,461,2,3,0,2,2,3,3,1,1,1,3,2,7,0,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,126500
7,72,22.0,0,700,7,804,0,1,1,8530,1474,1995,670,5,0,2,1,384,0,,0,384,0,2009,0,1995.0,5,2,1996,0,3,0,120,400,2,3,0,2,2,4,3,1,1,1,3,2,7,3,3,3,3,2,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,168500
9,82,284.0,0,0,8,1301,0,1,1,16059,2417,1991,1116,5,0,2,1,1288,0,121.0,0,1288,0,2006,0,1991.0,4,2,1992,0,4,0,127,462,3,3,0,3,2,4,3,1,1,1,4,3,7,3,1,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,260000
6,38,0.0,0,0,6,684,0,1,1,11911,1560,2005,876,5,0,2,1,684,0,122.0,0,684,0,2009,0,2005.0,3,2,2005,0,3,0,100,400,1,3,0,3,2,4,3,3,1,1,4,3,7,4,3,3,3,2,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,174000
4,234,76.0,0,0,6,612,0,1,1,3951,1224,2009,612,5,0,2,0,612,0,40.0,0,612,0,2009,0,2009.0,6,2,2009,0,2,0,0,528,3,3,0,3,2,4,3,3,1,1,4,3,7,0,2,3,3,2,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,164500
6,0,0.0,0,0,3,1013,0,0,1,8470,1526,1915,0,2,0,1,0,1013,156,105.0,0,1013,0,2009,513,,10,0,1982,0,2,0,0,0,2,3,0,1,1,3,2,1,1,1,2,1,7,0,0,0,0,0,0,3,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,85000
5,0,0.0,0,0,4,990,0,0,1,8070,990,1994,0,5,588,1,0,990,0,60.0,0,402,0,2007,0,,8,0,1995,1,3,0,0,0,3,3,0,2,2,4,3,1,6,1,4,2,7,0,0,0,0,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,123600
4,29,0.0,0,0,4,1040,0,0,1,7200,1040,1950,0,5,0,1,0,0,0,60.0,0,0,0,2006,0,1950.0,7,2,1950,0,2,0,0,420,3,3,0,2,2,0,0,0,0,0,2,2,7,0,1,3,3,2,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,109900
